Sale Type_ohe,Oth,-5292.53341798178
Sale Type_ohe,Con,23573.258798340685
Sale Type_ohe,VWD,-2139.8391964144016
Sale Condition_ohe,Normal,-2139.8391964144016
Sale Condition_ohe,Partial,158.35409531733566
Sale Condition_ohe,Abnorml,-6700.822241561934
Sale Condition_ohe,Family,-4947.427041556946
Sale Condition_ohe,Alloca,-5027.399371698737
Sale Condition_ohe,AdjLand,7.942267653497612
1st Flr SF,"",7.942267653497612
2nd Flr SF,"",26.31389367340153
3Ssn Porch,"",16.833277513506985
Bedroom AbvGr,"",-5275.029596234411
Bsmt Full Bath,"",2995.4905274417497
Bsmt Half Bath,"",-1415.7931150359154
Bsmt Unf SF,"",0.8861939150075216
BsmtFin SF 1,"",19.139777033525593
BsmtFin SF 2,"",9.408309920979963
Enclosed Porch,"",4.471359214215516
Fireplaces,"",2446.388552729616
Full Bath,"",2358.065436129882
Garage Area,"",16.485221037325445
Garage Cars,"",2615.59251173842
Gr Liv Area,"",48.53787699116199
Half Bath,"",1611.6241901452356
Kitchen AbvGr,"",-4682.927208783689
Lot Area,"",0.7227998444497232
Low Qual Fin SF,"",-8.339827017660301
Mas Vnr Area,"",21.71931033391316
Misc Val,"",-11.22613492221651
Open Porch SF,"",-6.209106287299936
Overall Cond,"",5379.626551181575
Overall Qual,"",6703.604670985105
Pool Area,"",62.52219102908478
Screen Porch,"",39.57328322408091
Total Bsmt SF,"",19.689209505278768
TotRms AbvGrd,"",-180.6528010655192
Wood Deck SF,"",8.148127404538663
Year Built,"",-440.49281500037
Year Remod/Add,"",-77.23192936997528
